distance,latitude,longitude,yaw,heading,delta,precision
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.82,-51.0358202674189,-116.85582026741889,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.81,-51.0358202674189,-116.8458202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.79,-51.0358202674189,-116.8258202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
10208043.854242193,0.0,0.0,65.8,-51.0358202674189,-116.8358202674189,nan
